contrast,loss_curve,smoking_loss_rr,type_prevalence,type_gh_pe_rr,age,baseline_loss,observed_rr,required_type_differential_delta,feasible,min_reachable_rr_under_mechanism,required_loss_rr_other_pregnancies,required_loss_rr_type_pregnancies,smoking_would_have_to_reduce_loss_in_other_pregnancies,calibration_age,calibrated_delta,predicted_rr_under_calibrated_mechanism,interpretation
primary,flat_12,1.16,0.05,2,25,0.12,0.881979537843989,,0,0.952380952471721,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,26,0.12,0.894344887373548,,0,0.952380952471721,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,27,0.12,0.909044489805808,,0,0.952380952471721,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,28,0.12,0.925912880655673,,0,0.952380952471721,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,29,0.12,0.944425992278877,,0,0.952380952471721,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,30,0.12,0.963818703144871,7.57078448497248,1,0.952380952471721,0.873139444306626,6.6103505581741,TRUE,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,31,0.12,0.983552029510279,3.53316337631812,1,0.952380952471721,1.02959356449626,3.63772227457102,FALSE,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,32,0.12,1.00295821309549,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,33,0.12,1.02130141682097,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,34,0.12,1.03780519556718,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,35,0.12,1.05178279376642,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,36,0.12,1.06251707531662,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,37,0.12,1.07024415922107,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,38,0.12,1.07517219846254,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,39,0.12,1.07782328331063,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,40,0.12,1.07839855044194,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,41,0.12,1.07723613177548,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,42,0.12,1.07496849603987,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,43,0.12,1.0719841482194,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,44,0.12,1.06797599550124,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,2,45,0.12,1.06494055985941,,,,,,,30,7.57078448497248,0.963818703145419,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,15,0.12,0.900217954534767,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,16,0.12,0.889648551242022,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,17,0.12,0.880127199517118,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,18,0.12,0.872074203562312,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,19,0.12,0.865783842323519,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,20,0.12,0.8613566316595,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,21,0.12,0.859676954587837,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,22,0.12,0.860801572260859,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,23,0.12,0.865044123188789,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,24,0.12,0.872062634252975,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,25,0.12,0.881979537843989,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,26,0.12,0.894344887373548,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,27,0.12,0.909044489805808,,0,0.909090909264194,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,28,0.12,0.925912880655673,8.2199036002469,1,0.909090909264194,0.852317493137248,7.00596763039228,TRUE,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,29,0.12,0.944425992278877,5.96765717356567,1,0.909090909264194,0.929202120916769,5.54515970258139,TRUE,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,30,0.12,0.963818703144871,3.97621832146095,1,0.909090909264194,1.00973970892025,4.01494553051532,FALSE,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,31,0.12,0.983552029510279,2.25141782109849,1,0.909090909264194,1.09169186711707,2.45785452477566,FALSE,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,32,0.12,1.00295821309549,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,33,0.12,1.02130141682097,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,34,0.12,1.03780519556718,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,35,0.12,1.05178279376642,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,36,0.12,1.06251707531662,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,37,0.12,1.07024415922107,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,38,0.12,1.07517219846254,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,39,0.12,1.07782328331063,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,40,0.12,1.07839855044194,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,41,0.12,1.07723613177548,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,42,0.12,1.07496849603987,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,43,0.12,1.0719841482194,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,44,0.12,1.06797599550124,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,3,45,0.12,1.06494055985941,,,,,,,28,8.2199036002469,0.925912880655725,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,15,0.12,0.900217954534767,5.84026721560739,1,0.833333333651023,0.93396740858823,5.45461923682363,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,16,0.12,0.889648551242022,6.49380711244009,1,0.833333333651023,0.910024928708243,5.90952635454338,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,17,0.12,0.880127199517118,7.11270039200856,1,0.833333333651023,0.888456561432461,6.31932533278324,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,18,0.12,0.872074203562312,7.66009644253931,1,0.833333333651023,0.870214406388331,6.66592627862171,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,19,0.12,0.865783842323519,8.10390933649064,1,0.833333333651023,0.855965082821661,6.93666342638844,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,20,0.12,0.8613566316595,8.42523331200798,1,0.833333333651023,0.845936285611908,7.12721057337375,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,21,0.12,0.859676954587837,8.54914576045965,1,0.833333333651023,0.842131375024273,7.19950387453882,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,22,0.12,0.860801572260859,8.46605742828604,1,0.833333333651023,0.844678930005708,7.15110032989154,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,23,0.12,0.865044123188789,8.15707269642036,1,0.833333333651023,0.854289424318478,6.96850093794892,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,24,0.12,0.872062634252975,7.66089936687674,1,0.833333333651023,0.870188198858118,6.66642422169576,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,25,0.12,0.881979537843989,6.9899541263248,1,0.833333333651023,0.892652595200278,6.23960069119472,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,26,0.12,0.894344887373548,6.19922140783122,1,0.833333333651023,0.920663365924079,5.7073960474425,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,27,0.12,0.909044489805808,5.31963122550894,1,0.833333333651023,0.953961833749578,5.07472515875803,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,28,0.12,0.925912880655673,4.38301469207044,1,0.833333333651023,0.992173178074746,4.34870961657983,TRUE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,29,0.12,0.944425992278877,3.4347452797872,1,0.833333333651023,1.03411024777278,3.55190529231714,FALSE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,30,0.12,0.963818703144871,2.52054044083055,1,0.833333333651023,1.07803984122922,2.71724301664479,FALSE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,31,0.12,0.983552029510279,1.66371462271313,1,0.833333333651023,1.12274101842749,1.86792064987765,FALSE,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,32,0.12,1.00295821309549,,,,,,,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,33,0.12,1.02130141682097,,,,,,,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
primary,flat_12,1.16,0.05,5,34,0.12,1.03780519556718,,,,,,,21,8.54914576045965,0.859676954587853,"Fixed-assumption left-truncation scenario under a true null within latent type; not an estimate of selection. A larger baseline loss makes the same mechanism produce a stronger inverse association, so under any loss curve that rises with age the mechanism predicts more, not less, apparent protection at older ages."
